3190 3 2813 917 292 430 2.37833 -1.38809
3190 3 429 950 296 414 2.32794 1.68017
3190 0 2500 839 117 167 3.81523 -1.3904
3190 1 1178 771 101 131 4.81924 1.75629
3190 1 813 735 97 119 5.49394 3.11014
3190 0 2310 725 83 112 5.5776 -1.39688
3190 0 2228 653 60 92 7.57784 -1.51578
3190 1 1438 667 60 89 7.22886 1.68366
3190 1 1141 653 63 83 7.96223 3.15478
3190 0 445 658 85 81 7.73794 5.96645
3190 0 2171 612 49 77 9.23351 -1.52311
3190 1 1304 610 49 69 9.89898 3.06504
3190 1 1546 622 48 67 9.55467 1.69128
3190 0 793 617 53 67 9.8106 5.77964
3190 1 1446 574 42 63 12.4862 2.92183
3190 0 1021 578 44 60 12.4862 5.82314
3190 1 1631 576 36 56 12.4862 1.67646
3190 0 2119 580 34 56 11.8149 -1.56043
3190 0 2079 557 26 43 15.2609 -1.64757
3190 1 1585 527 23 36 19.6212 3.21509
3190 0 2052 543 22 35 17.1686 -1.59007
3191 3 2817 924 291 423 2.36808 -1.3847
3191 3 427 954 296 409 2.32794 1.68272
3191 0 2496 840 125 167 3.81523 -1.3904
3191 1 1178 771 101 130 4.81924 1.75629
3191 1 813 732 98 119 5.49394 3.11014
3191 0 2311 726 86 111 5.54943 -1.39591
3191 1 1438 664 64 93 7.22886 1.67574
3191 0 2230 652 59 92 7.52594 -1.50539
3191 1 1140 650 66 87 7.96223 3.14606
3191 0 2174 614 47 74 9.23351 -1.53323
3191 1 1303 607 52 71 9.89898 3.06504
3191 1 1546 621 49 69 9.55467 1.69128
3191 0 795 615 50 66 9.8106 5.77964
3191 1 1445 576 41 60 12.4862 2.93552
3191 1 1632 574 35 57 12.4862 1.67646
3191 0 1022 577 41 57 12.4862 5.82314
3191 0 2119 580 35 55 11.9433 -1.57739
3191 0 1291 532 29 46 17.4411 5.6297
3191 0 2079 555 25 42 15.2609 -1.64757
3191 0 2208 492 17 35 28.9155 -5.11834
3191 1 1584 525 24 34 19.978 3.25165
3191 0 2052 545 22 34 17.1686 -1.59007
3191 0 941 519 20 32 22.8914 11.8299
3192 3 2821 924 294 425 2.36808 -1.39249
3192 3 422 954 298 413 2.32302 1.68426
3192 0 2499 841 123 168 3.81523 -1.3904
3192 1 1179 771 99 130 4.7982 1.75388
3192 1 813 731 98 122 5.49394 3.11014
3192 0 2311 724 86 112 5.63481 -1.41739
3192 0 2229 652 60 93 7.52594 -1.50539
3192 1 1437 664 64 93 7.22886 1.68366
3192 0 441 652 89 86 7.68383 5.93315
3192 1 1139 651 67 83 7.96223 3.15478
3192 0 2177 614 45 71 9.23351 -1.54335
3192 1 1304 608 50 69 9.8106 3.03767
3192 1 1547 622 48 67 9.39135 1.66237
3192 0 796 617 51 65 9.8106 5.76889
3192 1 1446 575 41 61 12.4862 2.92183
3192 1 1632 574 35 57 12.4862 1.67646
3192 0 2120 579 35 57 11.6892 -1.55664
3192 0 1021 577 43 57 12.4862 5.83682
3192 1 1548 553 33 51 15.0519 2.71383
3192 0 2080 554 26 44 15.0519 -1.6415
3192 0 1291 533 29 44 17.4411 5.6297
3192 0 2052 544 22 36 17.1686 -1.59007
3192 2 1585 527 24 33 19.978 3.25165
3192 0 2210 493 16 33 28.9155 -5.15003
3192 0 941 519 19 32 22.8914 11.855
3192 1 978 516 17 23 26.7997 13.3209
3193 3 2824 928 296 425 2.36298 -1.39726
3193 3 416 960 303 413 2.30838 1.6787
3193 0 2505 843 116 166 3.78892 -1.38912
3193 1 1177 770 102 137 4.77734 1.74626
3193 1 811 733 100 122 5.4666 3.09467
3193 0 2313 724 84 116 5.54943 -1.40199
3193 1 1438 666 61 91 7.22886 1.68366
3193 0 2230 654 60 89 7.47474 -1.50335
3193 1 1141 654 64 84 7.90494 3.12342
3193 0 2177 616 47 73 9.15656 -1.53048
3193 1 1304 611 50 69 9.8106 3.03767
3193 1 1545 621 50 69 9.39135 1.67266
3193 0 796 614 51 69 9.8106 5.76889
3193 1 1446 575 42 61 12.4862 2.92183
3193 0 1022 579 43 58 12.4862 5.82314
3193 1 1633 576 34 57 12.4862 1.67646
3193 0 2120 579 36 57 11.6892 -1.56945
3193 1 1548 553 32 51 15.0519 2.71383
3193 1 1673 562 28 47 14.27 1.61879
3193 0 2081 554 28 44 15.0519 -1.658
3193 0 2131 501 15 39 26.1616 -3.48391
3193 1 1708 546 20 36 16.9044 1.62119
3193 2 1585 528 23 34 19.6212 3.21509
3193 0 945 520 17 30 22.8914 11.8048
3193 2 979 517 15 25 26.1616 13.0324
3194 3 2829 925 298 432 2.33785 -1.38753
