4965 0 2289 881 204 382 2.51439 -0.684834
4965 2 1222 1019 223 304 2.49724 0.767751
4965 1 1466 846 135 187 3.57911 0.708075
4965 1 1664 785 114 155 4.29214 0.406927
4966 0 2291 889 201 376 2.50865 -0.68327
4966 1 1223 1018 221 297 2.49724 0.767751
4966 1 1465 846 136 187 3.57911 0.708075
4966 1 1666 785 112 157 4.27544 0.400658
4967 0 2288 860 203 407 2.50865 -0.680521
4967 2 1223 1020 219 305 2.49724 0.770488
4967 1 1465 849 138 186 3.57911 0.708075
4967 1 1664 785 113 155 4.29214 0.406927
4968 0 2289 870 201 394 2.50865 -0.680521
4968 1 1223 1017 222 305 2.49724 0.767751
4968 1 1466 850 136 182 3.57911 0.704152
4968 1 1665 784 114 158 4.27544 0.405344
4969 0 2292 902 195 364 2.50865 -0.680521
4969 2 1224 1018 218 305 2.49724 0.767751
4969 1 1464 845 138 188 3.57911 0.708075
4969 1 1664 785 114 155 4.29214 0.406927
4970 0 2290 894 195 370 2.50865 -0.677771
4970 2 1221 1018 224 315 2.48594 0.764277
4970 1 1465 849 138 186 3.57911 0.708075
4970 1 1666 786 112 153 4.29214 0.402223
4971 0 2287 875 201 394 2.50865 -0.677771
4971 1 1224 1018 220 303 2.49724 0.765014
4971 1 1465 849 138 186 3.57911 0.708075
4971 1 1665 784 113 156 4.27544 0.405344
4972 0 2289 868 197 394 2.50865 -0.677771
4972 1 1223 1019 218 296 2.49724 0.770488
4972 1 1466 849 136 186 3.57911 0.704152
4972 1 1664 782 114 158 4.27544 0.405344
4973 0 2290 902 195 364 2.50865 -0.677771
4973 1 1224 1019 218 293 2.49724 0.767751
4973 1 1466 849 136 186 3.55595 0.699594
4973 1 1666 787 112 154 4.29214 0.402223
4974 0 2287 870 201 394 2.50865 -0.677771
4974 2 1225 1019 217 316 2.48033 0.762552
4974 1 1466 845 135 188 3.57911 0.708075
4974 1 1666 783 112 157 4.29214 0.402223
4975 0 2289 907 194 358 2.50865 -0.675022
4975 1 1226 1019 216 295 2.49724 0.765014
4975 1 1464 847 140 186 3.57911 0.704152
4975 1 1666 787 112 153 4.29214 0.402223
4976 0 2287 886 198 382 2.50865 -0.675022
4976 1 1226 1019 215 300 2.49724 0.767751
4976 1 1465 846 137 187 3.57911 0.708075
4976 1 1666 783 112 157 4.29214 0.402223
4977 0 2289 913 194 353 2.50865 -0.675022
4977 2 1225 1019 216 305 2.49724 0.767751
4977 1 1465 847 138 186 3.57911 0.708075
4977 1 1667 784 111 155 4.29214 0.406927
4978 0 2289 908 194 359 2.51439 -0.676566
4978 1 1225 1019 215 297 2.49724 0.770488
4978 1 1467 845 133 187 3.57911 0.708075
4978 1 1665 785 113 154 4.29214 0.406927
4979 0 2290 888 195 382 2.51439 -0.679322
4979 2 1227 1020 211 300 2.49724 0.770488
4979 1 1466 850 136 182 3.56749 0.701866
4979 1 1666 786 113 153 4.27544 0.400658
4980 0 2292 883 197 381 2.50865 -0.68327
4980 1 1226 1019 214 298 2.49158 0.76601
4980 1 1464 847 137 186 3.57911 0.708075
4980 1 1664 785 114 155 4.27544 0.405344
4981 0 2292 891 195 376 2.50865 -0.680521
4981 1 1230 1020 208 287 2.50293 0.766757
4981 1 1466 847 136 186 3.59081 0.706453
4981 1 1663 785 116 154 4.27544 0.405344
4982 0 2292 883 191 381 2.50865 -0.677771
4982 2 1229 1018 213 300 2.49158 0.763279
4982 1 1465 845 136 187 3.59081 0.710389
4982 1 1666 785 113 153 4.29214 0.402223
4983 0 2292 863 197 407 2.50865 -0.68327
4983 2 1229 1021 212 301 2.49158 0.763279
4983 1 1464 847 137 186 3.57911 0.708075
4983 1 1666 786 112 153 4.29214 0.402223
4984 0 2291 862 197 407 2.50865 -0.680521
4984 2 1228 1019 214 302 2.49158 0.763279
4984 1 1466 848 136 186 3.56749 0.701866
4984 1 1665 785 113 154 4.29214 0.406927
4985 0 2290 896 195 369 2.50865 -0.677771
4985 1 1227 1018 214 295 2.49724 0.767751
4985 1 1466 850 136 182 3.56749 0.701866
4985 1 1664 782 114 157 4.27544 0.405344
4986 0 2290 915 195 353 2.50865 -0.677771
4986 1 1226 1020 213 296 2.49724 0.767751
4986 1 1464 847 137 186 3.56749 0.705776
4986 1 1666 785 112 153 4.29214 0.402223
4987 0 2291 888 197 382 2.50865 -0.680521
4987 1 1227 1020 211 286 2.49724 0.770488
4987 1 1464 850 137 182 3.56749 0.705776
4987 1 1665 783 114 155 4.29214 0.406927
4988 0 2291 881 195 389 2.51439 -0.679322
4988 1 1228 1021 212 296 2.49724 0.765014
4988 1 1466 850 136 182 3.56749 0.701866
4988 1 1666 784 112 156 4.27544 0.400658
4989 0 2292 910 191 359 2.51439 -0.679322
4989 1 1230 1021 209 297 2.49724 0.765014
4989 1 1463 847 139 186 3.56749 0.709686
4989 1 1665 784 113 155 4.27544 0.405344
4990 0 2292 870 197 400 2.50865 -0.68327
4990 1 1228 1020 212 296 2.49724 0.765014
4990 1 1465 850 135 182 3.56749 0.709686
4990 1 1667 785 111 153 4.29214 0.406927
4991 0 2289 881 201 388 2.50865 -0.680521
4991 1 1230 1021 204 279 2.50293 0.7695
4991 1 1465 850 138 182 3.57911 0.708075
4991 1 1666 784 112 154 4.29214 0.402223
4992 0 2291 880 201 394 2.51439 -0.684834
4992 1 1228 1021 210 282 2.49724 0.767751
4992 1 1466 848 136 182 3.57911 0.704152
4992 1 1665 786 113 155 4.27544 0.405344
4993 0 2290 856 199 420 2.50865 -0.680521
4993 2 1228 1021 212 298 2.49724 0.765014
4993 1 1464 849 137 186 3.56749 0.705776
4993 1 1666 786 112 153 4.29214 0.402223
4994 0 2287 873 201 400 2.51439 -0.679322
4994 1 1226 1021 214 296 2.49724 0.767751
4994 1 1466 845 135 187 3.57911 0.708075
4994 1 1666 785 112 153 4.29214 0.402223
4995 0 2290 870 195 400 2.51439 -0.679322
4995 2 1225 1020 218 309 2.49158 0.76601
4995 1 1466 850 136 182 3.56749 0.701866
4995 1 1665 781 113 158 4.29214 0.406927
4996 0 2289 850 201 420 2.50865 -0.680521
4996 2 1228 1022 212 299 2.49158 0.763279
4996 1 1463 847 139 186 3.57911 0.711998
4996 1 1665 783 112 155 4.29214 0.406927
4997 0 2292 855 195 413 2.51439 -0.682078
4997 1 1226 1020 214 293 2.49724 0.767751
4997 1 1466 850 136 182 3.56749 0.701866
4997 1 1665 782 114 157 4.29214 0.406927
4998 0 2289 868 201 400 2.51439 -0.682078
4998 2 1225 1020 219 304 2.49158 0.76601
4998 1 1465 847 138 186 3.57911 0.708075
4998 1 1666 784 111 154 4.29214 0.406927
4999 0 2288 851 203 423 2.50865 -0.680521
4999 1 1224 1019 216 299 2.49724 0.767751
4999 1 1464 849 140 186 3.57911 0.704152
4999 1 1665 782 113 157 4.29214 0.406927
5000 0 2288 857 203 413 2.51439 -0.682078
5000 2 1226 1020 216 312 2.48594 0.761553
5000 1 1466 850 136 182 3.55595 0.699594
5000 1 1666 783 112 156 4.29214 0.402223
5001 0 2290 858 199 414 2.52015 -0.683642
5001 2 1225 1020 215 303 2.49724 0.770488
5001 1 1464 849 140 186 3.55595 0.699594
5001 1 1666 787 112 153 4.29214 0.402223
5002 0 2287 849 201 419 2.51439 -0.679322
5002 2 1225 1018 218 315 2.48033 0.762552
5002 1 1465 849 138 186 3.57911 0.708075
5002 1 1665 782 113 157 4.29214 0.406927
5003 0 2289 855 201 413 2.51439 -0.682078
5003 1 1225 1017 218 304 2.49724 0.767751
5003 1 1465 847 138 186 3.57911 0.708075
5003 1 1665 785 112 153 4.29214 0.406927
5004 0 2289 840 198 440 2.52015 -0.68088
5004 2 1225 1019 219 308 2.49158 0.76601
5004 1 1465 846 137 188 3.57911 0.708075
5004 1 1665 785 113 153 4.29214 0.406927
5005 0 2290 843 198 431 2.52015 -0.683642
5005 2 1224 1018 218 305 2.49724 0.767751
5005 1 1463 845 139 189 3.57911 0.711998
5005 1 1665 784 112 154 4.27544 0.405344
5006 0 2287 849 195 433 2.52595 -0.676908
5006 1 1223 1019 217 297 2.49724 0.770488
5006 1 1463 846 139 188 3.57911 0.711998
5006 1 1666 786 112 152 4.29214 0.402223
5007 0 2289 852 194 426 2.52015 -0.678118
5007 2 1223 1019 219 306 2.49158 0.768741
5007 1 1464 847 140 186 3.57911 0.704152
5007 1 1665 785 113 153 4.29214 0.406927
5008 0 2289 864 197 406 2.51439 -0.679322
5008 1 1226 1020 215 295 2.49724 0.767751
5008 1 1464 849 140 186 3.56749 0.701866
5008 1 1667 786 111 153 4.29214 0.406927
5009 0 2286 859 203 414 2.52015 -0.68088
5009 2 1228 1018 213 303 2.49724 0.765014
5009 1 1463 847 139 186 3.57911 0.711998
5009 1 1666 785 112 154 4.29214 0.402223
5010 0 2288 852 200 426 2.51439 -0.682078
5010 2 1222 1018 220 321 2.48033 0.762552
5010 1 1465 845 137 189 3.56749 0.705776
5010 1 1667 787 111 153 4.29214 0.406927
5011 0 2291 854 197 419 2.50865 -0.680521
5011 2 1223 1019 220 308 2.49158 0.76601
5011 1 1465 847 138 186 3.57911 0.708075
5011 1 1667 786 111 153 4.29214 0.406927
5012 0 2292 850 198 420 2.50865 -0.68327
5012 2 1226 1018 217 304 2.49724 0.765014
5012 1 1463 846 139 188 3.56749 0.709686
5012 1 1667 785 112 153 4.29214 0.402223
5013 0 2291 847 198 428 2.50865 -0.680521
