0 1 2263 1010 194 273 2.31324 -0.589481
0 0 1344 712 156 270 3.43371 0.886301
0 1 2186 827 153 214 3.19415 -0.645919
1 0 1345 799 160 271 3.48821 0.896546
1 0 1069 1092 204 271 2.29872 0.910795
1 1 2255 1097 206 269 2.30354 -0.584484
1 1 2186 910 155 214 3.19415 -0.645919
1 1 2029 809 117 162 4.16207 -0.440214
2 1 2256 1096 205 271 2.29872 -0.585781
2 0 1069 1092 206 271 2.29872 0.910795
2 0 1344 800 163 268 3.53308 0.908077
2 1 2029 808 117 162 4.16207 -0.440214
3 0 1068 1092 211 275 2.31324 0.914012
3 1 2253 1094 206 268 2.30354 -0.58196
3 1 2029 805 121 167 4.16207 -0.444776
4 1 2260 1094 199 268 2.30838 -0.588242
4 0 1070 1095 206 266 2.32302 0.917877
4 0 1347 805 154 266 3.57911 0.923832
4 1 2184 896 156 229 3.19415 -0.645919
4 1 2029 806 120 163 4.16207 -0.444776
5 1 2261 1093 200 270 2.31324 -0.592016
5 0 1347 803 155 268 3.48821 0.900369
5 0 1072 1095 204 266 2.28914 0.901982
5 1 2180 908 160 209 3.19415 -0.642418
5 1 2028 808 121 162 4.16207 -0.444776
6 0 1066 1091 221 271 2.29392 0.901351
6 0 1345 799 161 271 3.47718 0.893709
6 1 2256 1093 204 270 2.30354 -0.587009
6 1 2027 802 121 167 4.16207 -0.440214
7 0 1344 800 162 270 3.47718 0.893709
7 1 2255 1093 205 268 2.31324 -0.586945
7 1 2187 903 153 217 3.19415 -0.645919
7 1 2028 804 121 165 4.16207 -0.444776
8 0 1344 797 163 271 3.49932 0.899401
8 1 2258 1096 202 268 2.30354 -0.587009
8 1 2027 802 121 167 4.14637 -0.438553
9 1 2256 1093 202 270 2.30838 -0.585712
9 0 1342 799 164 270 3.48821 0.896546
9 0 1071 1093 213 267 2.34283 0.92057
9 1 2027 801 121 167 4.16207 -0.440214
10 0 1342 795 161 272 3.49932 0.903237
10 1 2255 1093 204 271 2.31324 -0.586945
10 0 1070 1091 212 271 2.38349 0.936545
10 1 2029 799 117 168 4.16207 -0.440214
11 0 1341 795 167 272 3.49932 0.903237
11 1 2260 1095 197 269 2.31812 -0.590724
11 2 1070 1093 210 267 2.36298 0.931078
11 1 2031 802 117 167 4.16207 -0.444776
12 0 1342 797 165 272 3.49932 0.899401
12 1 2262 1095 194 268 2.31324 -0.589481
12 0 1072 1092 207 267 2.35286 0.927091
12 1 2027 797 120 172 4.16207 -0.440214
13 0 1342 796 165 273 3.49932 0.899401
13 0 1070 1091 211 268 2.36808 0.933085
13 1 2261 1095 195 267 2.31324 -0.586945
13 1 2029 797 117 172 4.16207 -0.440214
14 0 1340 795 168 274 3.48821 0.896546
14 1 2262 1098 190 266 2.30838 -0.585712
14 1 2030 797 117 172 4.16207 -0.444776
15 2 1071 1089 210 274 2.27964 0.898239
15 0 1343 797 165 271 3.49932 0.899401
15 1 2256 1095 202 268 2.30838 -0.585712
15 1 2031 801 113 167 4.16207 -0.440214
16 0 1342 797 164 271 3.49932 0.899401
16 1 2257 1098 203 266 2.30354 -0.584484
16 1 2028 798 120 173 4.16207 -0.444776
17 0 1342 797 165 271 3.48821 0.896546
17 1 2256 1097 206 267 2.30838 -0.588242
17 1 2029 798 117 173 4.16207 -0.440214
18 1 2250 1097 211 272 2.30838 -0.583182
18 0 1341 797 165 270 3.49932 0.903237
18 1 2029 802 117 167 4.16207 -0.440214
19 1 2255 1095 203 271 2.29872 -0.580742
19 0 1343 798 163 271 3.48821 0.900369
19 1 2030 806 117 162 4.16207 -0.444776
20 1 2254 1094 202 273 2.30838 -0.583182
