1990 3 575 899 261 364 2.61616 1.70468
1990 3 2687 870 249 351 2.71977 -1.36678
1990 3 2542 782 191 275 3.5105 -1.4294
1990 0 955 780 174 266 3.60258 1.68407
1990 1 1214 750 99 132 5.08698 1.75908
1990 0 2298 739 91 127 5.13452 -1.26341
1990 1 1387 684 65 100 6.69992 1.74405
1990 0 2146 653 60 89 7.63047 -1.18341
1990 1 1447 654 64 87 7.68383 1.74752
1990 0 2086 615 45 72 9.63849 -1.13565
1990 1 1534 612 45 68 9.8106 1.81185
1990 0 2054 589 36 59 11.4457 -1.12277
1990 1 1593 583 32 54 12.3459 1.92826
1990 0 2021 568 29 49 13.3998 -1.03542
1990 0 196 564 39 44 15.0519 13.8496
1990 0 1993 554 26 42 15.2609 -0.928327
1991 3 575 900 258 363 2.6224 1.71162
1991 3 2687 869 248 353 2.71306 -1.3634
1991 3 2543 782 189 276 3.49932 -1.42485
1991 0 954 781 175 264 3.60258 1.68407
1991 1 1214 752 98 131 5.08698 1.75908
1991 0 2299 740 90 125 5.13452 -1.26341
1991 1 1387 685 65 98 6.65932 1.73348
1991 0 2146 653 62 89 7.63047 -1.18341
1991 1 1447 654 64 87 7.68383 1.74752
1991 0 2086 614 44 71 9.63849 -1.13565
1991 1 1534 613 45 67 9.8106 1.81185
1991 0 2054 589 35 59 11.4457 -1.11023
1991 1 1593 581 32 54 12.3459 1.92826
1991 0 2022 568 30 49 13.3998 -1.0501
1991 0 197 566 38 44 14.8485 13.6625
1991 0 1995 553 23 40 15.2609 -0.928327
1992 3 575 900 259 363 2.6224 1.71162
1992 3 2686 870 249 352 2.70637 -1.36005
1992 3 2544 781 188 276 3.49932 -1.42869
1992 0 954 779 175 267 3.60258 1.68407
1992 1 1213 751 100 133 5.08698 1.75908
1992 0 2298 739 91 127 5.13452 -1.26341
1992 1 1387 684 65 99 6.69992 1.74405
1992 0 2146 653 61 89 7.63047 -1.18341
1992 1 1447 656 64 83 7.68383 1.74752
1992 0 2086 615 45 72 9.63849 -1.13565
1992 1 1534 613 44 67 9.89898 1.82817
1992 0 2054 589 35 59 11.4457 -1.11023
1992 1 1592 583 33 54 12.2087 1.90683
1992 0 2021 568 29 49 13.5653 -1.0482
1992 0 196 564 40 44 15.0519 13.8331
1992 0 1994 553 24 40 15.2609 -0.945053
1993 3 573 900 259 363 2.6224 1.7145
1993 3 2687 870 248 352 2.71306 -1.3634
1993 3 2542 779 191 278 3.49932 -1.42485
1993 0 953 780 177 266 3.59081 1.67856
1993 1 1214 751 99 131 5.08698 1.75908
1993 0 2298 740 91 126 5.15863 -1.26934
1993 1 1386 683 67 101 6.69992 1.74405
1993 0 2145 653 62 89 7.63047 -1.17504
1993 1 1447 656 64 83 7.73794 1.75983
1993 0 2086 615 45 72 9.63849 -1.13565
1993 1 1534 612 44 68 9.8106 1.81185
1993 0 2054 591 35 57 11.4457 -1.11023
1993 1 1593 583 32 54 12.2087 1.90683
1993 0 2020 565 29 51 13.3998 -1.03542
1993 0 194 563 42 46 15.2609 14.042
1993 0 1993 554 26 42 15.2609 -0.928327
1994 0 3383 1350 346 456 1.52609 -1.38914
1994 3 568 899 266 369 2.62868 1.7186
1994 3 2689 873 246 351 2.71306 -1.3634
1994 3 2543 780 191 279 3.49932 -1.42485
1994 0 952 783 175 266 3.60258 1.68802
1994 1 1212 752 99 134 5.08698 1.76466
1994 0 2299 742 89 124 5.15863 -1.26934
1994 1 1386 687 65 98 6.74103 1.75475
1994 0 2145 655 62 89 7.63047 -1.17504
1994 1 1447 657 66 87 7.68383 1.74752
1994 0 2086 615 44 72 9.63849 -1.13565
1994 1 1534 613 44 68 9.8106 1.81185
1994 0 2055 593 33 57 11.4457 -1.11023
1994 1 1593 583 30 54 12.2087 1.92021
1994 0 194 561 41 49 14.8485 13.6625
1994 0 2021 568 28 48 13.3998 -1.03542
1994 0 1994 555 24 40 15.2609 -0.945053
1995 3 569 899 264 370 2.61616 1.71041
1995 3 2693 871 246 353 2.71306 -1.36935
1995 3 2546 783 192 279 3.48821 -1.4318
1995 0 953 783 175 267 3.59081 1.6825
1995 1 1214 757 101 131 5.08698 1.75351
1995 0 2302 741 88 127 5.11064 -1.26873
1995 1 1386 688 67 101 6.78264 1.76559
1995 0 2147 657 62 88 7.63047 -1.18341
1995 1 1448 661 66 86 7.63047 1.72702
1995 0 2087 618 41 72 9.39135 -1.09624
1995 1 1535 615 44 67 9.8106 1.81185
1995 0 2053 593 35 59 11.4457 -1.09768
1995 1 1594 585 33 53 12.2087 1.89345
1995 0 2021 570 30 49 13.5653 -1.0482
1995 0 1996 555 23 39 15.4759 -0.958364
1996 3 569 903 264 367 2.60995 1.70635
1996 3 2694 871 246 352 2.70637 -1.36894
1996 3 2547 785 193 276 3.47718 -1.42727
1996 0 953 782 175 266 3.59081 1.6825
1996 0 2299 739 97 135 5.13452 -1.27466
1996 1 1213 756 102 130 5.08698 1.75908
1996 1 1386 685 67 101 6.78264 1.76559
1996 1 1447 657 66 89 7.68383 1.74752
1996 0 2149 656 59 86 7.63047 -1.18341
1996 1 132 626 65 79 9.15656 8.67609
1996 0 2088 619 40 69 9.39135 -1.10653
1996 1 1536 614 42 67 9.8106 1.81185
1996 1 381 600 51 67 10.5653 8.62128
1996 0 2054 593 35 58 11.3277 -1.09878
1996 1 1594 585 32 52 12.0746 1.87264
1996 0 197 561 41 50 15.0519 13.8331
1996 0 2022 574 29 47 13.2384 -1.03745
1996 0 1997 555 23 39 15.2609 -0.945053
1997 3 563 902 270 370 2.60376 1.70802
1997 3 2695 872 247 350 2.70637 -1.36894
1997 3 2546 781 195 281 3.46621 -1.42276
1997 0 951 783 174 267 3.55595 1.67006
1997 1 1212 754 102 134 5.08698 1.75908
1997 0 2301 741 92 126 5.11064 -1.26873
1997 1 1386 685 64 101 6.74103 1.75475
1997 0 2147 655 62 89 7.63047 -1.18341
1997 1 1447 657 66 87 7.63047 1.73539
1997 0 2087 618 45 72 9.39135 -1.10653
1997 1 1535 613 44 68 9.8106 1.81185
1997 0 2053 591 34 57 11.3277 -1.08637
1997 1 1594 583 31 52 12.0746 1.88588
1997 0 197 559 41 52 15.0519 13.8331
1997 0 2022 567 29 50 13.3998 -1.0501
1997 0 1995 551 24 43 15.4759 -0.958364
1998 3 562 905 266 367 2.59761 1.70683
1998 3 2698 874 248 354 2.69972 -1.37446
1998 3 2545 786 199 277 3.47718 -1.42727
1998 0 948 781 179 269 3.55595 1.67006
1998 0 2300 741 97 131 5.11064 -1.27433
1998 1 1212 757 101 129 5.08698 1.75908
1998 1 1385 685 67 101 6.69992 1.7514
1998 0 2147 657 62 87 7.63047 -1.18341
1998 1 1447 659 66 86 7.63047 1.73539
1998 1 379 596 53 72 10.5653 8.62128
1998 0 2086 616 41 69 9.4723 -1.10569
1998 1 1535 612 44 69 9.8106 1.81185
1998 0 2053 591 35 58 11.3277 -1.08637
1998 1 1592 584 34 54 12.0746 1.88588
1998 0 2022 569 29 51 13.3998 -1.0501
1998 0 1995 554 24 42 15.4759 -0.958364
1998 2 1973 535 18 32 18.3131 -0.873129
1999 3 558 902 269 373 2.59148 1.70564
1999 3 2701 877 246 353 2.69972 -1.37446
1999 3 2549 789 193 275 3.45531 -1.42208
1999 0 948 783 177 268 3.55595 1.67006
1999 0 2302 739 97 135 5.11064 -1.27994
1999 1 1214 756 99 129 5.08698 1.75908
